zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
98935,US,WA,Washington,Yakima,46.2121,-120.0151,KYKM,46.56819916,-120.5439987,56.68616131399476
98936,US,WA,Washington,Yakima,46.5542,-120.3685,KYKM,46.56819916,-120.5439987,13.507802673364775
98937,US,WA,Washington,Yakima,46.8058,-120.9921,KYKM,46.56819916,-120.5439987,43.20062071580041
98938,US,WA,Washington,Yakima,46.3525,-120.097,KYKM,46.56819916,-120.5439987,41.803796079319746
98939,US,WA,Washington,Yakima,46.50100000000001,-120.4653,KYKM,46.56819916,-120.5439987,9.595460033494248
98940,US,WA,Washington,Kittitas,47.2503,-121.0456,KEAT,47.3988990784,-120.20700073200001,65.33127931909179
98941,US,WA,Washington,Kittitas,47.2233,-121.0025,KEAT,47.3988990784,-120.20700073200001,63.072436682837534
98942,US,WA,Washington,Yakima,46.6767,-120.5408,KYKM,46.56819916,-120.5439987,12.06721573852083
98943,US,WA,Washington,Kittitas,47.1886,-120.9537,KEAT,47.3988990784,-120.20700073200001,60.975501943991254
98944,US,WA,Washington,Yakima,46.3213,-120.0126,KYKM,46.56819916,-120.5439987,49.106453674206655
98946,US,WA,Washington,Kittitas,47.0679,-120.6712,KEAT,47.3988990784,-120.20700073200001,50.82330159769171
98947,US,WA,Washington,Yakima,46.7063,-120.7473,KYKM,46.56819916,-120.5439987,21.834187920217463
98948,US,WA,Washington,Yakima,46.3751,-120.3305,KYKM,46.56819916,-120.5439987,26.98803597241673
98950,US,WA,Washington,Kittitas,46.8714,-119.9859,KYKM,46.56819916,-120.5439987,54.28340811118967
98951,US,WA,Washington,Yakima,46.4507,-120.4265,KYKM,46.56819916,-120.5439987,15.860570181156255
98952,US,WA,Washington,Yakima,46.3716,-120.7453,KYKM,46.56819916,-120.5439987,26.749977454110244
98953,US,WA,Washington,Yakima,46.4158,-120.2662,KYKM,46.56819916,-120.5439987,27.19227646447925
99001,US,WA,Washington,Spokane,47.6438,-117.5921,KGEG,47.6199,-117.533997,5.100847593491823
99003,US,WA,Washington,Spokane,47.9192,-117.2921,KSFF,47.682800292969,-117.32299804688,26.3875579123904
99004,US,WA,Washington,Spokane,47.4943,-117.5834,KGEG,47.6199,-117.533997,14.449738860241663
99005,US,WA,Washington,Spokane,47.8411,-117.3759,KSFF,47.682800292969,-117.32299804688,18.040808193055128
99006,US,WA,Washington,Spokane,47.9543,-117.4769,KSFF,47.682800292969,-117.32299804688,32.30238517446477
99008,US,WA,Washington,Lincoln,47.5379,-117.9071,KSKA,47.615101,-117.655998,20.6997410013965
99009,US,WA,Washington,Spokane,48.0205,-117.2963,KSFF,47.682800292969,-117.32299804688,37.60330038025826
99011,US,WA,Washington,Spokane,47.6332,-117.6546,KSKA,47.615101,-117.655998,2.0152423695256982
99012,US,WA,Washington,Spokane,47.3987,-117.1921,KSFF,47.682800292969,-117.32299804688,33.083291020773096
99013,US,WA,Washington,Stevens,47.9169,-117.8119,KSKA,47.615101,-117.655998,35.523897144433924
99014,US,WA,Washington,Spokane,47.5599,-117.5958,KSKA,47.615101,-117.655998,7.619586827003125
99016,US,WA,Washington,Spokane,47.6584,-117.1568,KSFF,47.682800292969,-117.32299804688,12.736870493350198
99017,US,WA,Washington,Whitman,47.1887,-117.8755,KSKA,47.615101,-117.655998,50.20921429353038
99018,US,WA,Washington,Spokane,47.2999,-117.1395,KSFF,47.682800292969,-117.32299804688,44.75314177001911
99019,US,WA,Washington,Spokane,47.6517,-117.0838,KSFF,47.682800292969,-117.32299804688,18.24253726090136
99020,US,WA,Washington,Spokane,47.6177,-117.5926,KGEG,47.6199,-117.533997,4.3992221650003245
